  4.3385  9.72616448
  4.343  9.72620985
  4.3475  9.72625469
  4.352  9.726299
  4.3565  9.72634279
  4.361  9.72638606
  4.3655  9.72642881
  4.37  9.72647106
  4.3745  9.72651282
  4.379  9.72655407
  4.3835  9.72659484
  4.388  9.72663513
  4.3925  9.72667494
  4.397  9.72671427
  4.4015  9.72675315
  4.406  9.72679156
  4.4105  9.72682952
  4.415  9.72686703
  4.4195  9.7269041
  4.424  9.72694072
  4.4285  9.72697692
  4.433  9.72701268
  4.4375  9.72704803
  4.442  9.72708295
  4.4465  9.72711746
  4.451  9.72715157
  4.4555  9.72718527
  4.46  9.72721857
  4.4645  9.72725148
  4.469  9.72728399
  4.4735  9.72731613
  4.478  9.72734788
  4.4825  9.72737926
  4.487  9.72741027
  4.4915  9.72744091
  4.496  9.72747118
  4.5005  9.7275011
  4.505  9.72753067
  4.5095  9.72755988
  4.514  9.72758875
  4.5185  9.72761728
  4.523  9.72764547
  4.5275  9.72767333
  4.532  9.72770085
  4.5365  9.72772806
  4.541  9.72775494
  4.5455  9.7277815
  4.55  9.72780775
  4.5545  9.72783368
  4.559  9.72785931
  4.5635  9.72788464
  4.568  9.72790967
  4.5725  9.7279344
  4.577  9.72795884
  4.5815  9.72798299
  4.586  9.72800685
  4.5905  9.72803043
  4.595  9.72805374
  4.5995  9.72807676
  4.604  9.72809952
  4.6085  9.728122
  4.613  9.72814422
  4.6175  9.72816618
  4.622  9.72818787
  4.6265  9.72820931
  4.631  9.7282305
  4.6355  9.72825144
  4.64  9.72827212
  4.6445  9.72829257
  4.649  9.72831277
  4.6535  9.72833273
  4.658  9.72835246
  4.6625  9.72837195
  4.667  9.72839121
  4.6715  9.72841025
  4.676  9.72842906
  4.6805  9.72844764
  4.685  9.72846601
  4.6895  9.72848416
  4.694  9.72850209
  4.6985  9.72851982
  4.703  9.72853733
  4.7075  9.72855463
  4.712  9.72857174
  4.7165  9.72858863
  4.721  9.72860533
  4.7255  9.72862183
  4.73  9.72863814
  4.7345  9.72865425
  4.739  9.72867017
  4.7435  9.72868591
  4.748  9.72870146
  4.7525  9.72871682
  4.757  9.728732
  4.7615  9.728747
  4.766  9.72876183
  4.7705  9.72877648
  4.775  9.72879096
  4.7795  9.72880526
  4.784  9.7288194
  4.7885  9.72883336
  4.793  9.72884717
  4.7975  9.72886081
  4.802  9.72887429
  4.8065  9.7288876
  4.811  9.72890077
  4.8155  9.72891377
  4.82  9.72892662
  4.8245  9.72893932
  4.829  9.72895187
  4.8335  9.72896427
  4.838  9.72897653
  4.8425  9.72898864
  4.847  9.7290006
  4.8515  9.72901243
  4.856  9.72902411
  4.8605  9.72903566
  4.865  9.72904707
  4.8695  9.72905834
  4.874  9.72906948
  4.8785  9.72908049
  4.883  9.72909137
  4.8875  9.72910212
  4.892  9.72911275
  4.8965  9.72912325
  4.901  9.72913362
  4.9055  9.72914387
  4.91  9.729154
  4.9145  9.72916401
  4.919  9.7291739
  4.9235  9.72918367
  4.928  9.72919333
  4.9325  9.72920288
  4.937  9.72921231
  4.9415  9.72922163
  4.946  9.72923084
  4.9505  9.72923994
  4.955  9.72924893
  4.9595  9.72925782
  4.964  9.7292666
  4.9685  9.72927528
  4.973  9.72928385
  4.9775  9.72929232
  4.982  9.7293007
  4.9865  9.72930897
  4.991  9.72931715
  4.9955  9.72932523
  5.  9.72933321
